MATRICULA;NOME;CARGO;CLASSE_CARGO;SETOR;NIVEL_CARGO;INFO_CARGO;ATIVIDADE;COD_ORG_LOTACAO;ORG_LOTACAO;COD_TIPO_VINCULO;TIPO_VINCULO;SITUACAO_VINCULO;REGIME_JURIDICO;JORNADA_DE_TRABALHO;DATA_INGRESSO;DATA FIM;UF_EXERCICIO;COD STATUS;STATUS;GENERO;SALARIO BASE;ADICIONAIS
8150902299; FERREIRA DE AZEVEDO;PSICOLOGO;E;Saúde;2;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/03/2004;;RS;1;Ativo;Masc.;12030.55;458
8562030899; FERNANDES MAGALHAES;PSICOLOGO;E;Saúde;1;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/08/2015;;SP;1;Ativo;Masc.;8520.27;568.73
7491900799; JOSE DA SILVA ALVES;PSICOLOGO;E;Saúde;2;0;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;30 HORAS SEMANAIS;30/12/2009;;PR;1;Ativo;Feminino;6987.24;580.02
8372054199; MENEZES DE OLIVEIRA;ENGENHEIRO DE SEG DO TRABALHO;E;Engenharia;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/11/2019;;PB;1;Ativo;Masculino;8526;1102.02
8632764899; ROSENDO DE OLIVEIRA;PSICOLOGO;E;Saúde;2;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/10/2018;;PA;1;Ativo;Masculino;6859.94;569.43
7891829999; VERISSIMO DE MORAES;PSICOLOGO;E;Saúde;3;0;Sem informação;26273;Centro Estudantil do Rio Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;30/06/2008;;RS;1;Ativo;Feminino;5359.4;905.47
7672731699; ZARDINI DE OLIVEIRA;QUIMICO;E;Pedagógico;2;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/01/2015;;RJ;1;Ativo;Feminino;9399.02;1053.55
7712762699; DE CAMPOS BARREIROS;NUTRICIONISTA;E;Saúde;3;0;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/11/1983;;RJ;1;Ativo;Feminino;20318.42;458
7622185199; ANTONIO DE CARVALHO;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;25/04/2017;;RS;1;Ativo;Masculino;6333.6;551.63
8400889699; COELHO GEANBASTIANI;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26273;Centro Estudantil do Rio Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/03/2004;;RS;1;Ativo;Masc.;11136.85;1216.96
8442042299; DE BUSTAMANTE SIMAS;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26282;Centro Estudantil de Viçosa;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/06/2018;;MG;1;Ativo;Masc.;7405.44;569.43
7471284199; DE OLIVEIRA MOREIRA;TEC EM SEGURANCA DO TRABALHO;D;Serviços;1;0;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;17/05/2017;;PR;1;Ativo;Feminino;3430.71;733.23
7571648299; GUIMARAES RODRIGUES;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/10/1988;;SP;1;Ativo;Feminino;17865.34;458
8092532599; JOSE FARIA CARRILHO;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/10/2013;;GO;1;Ativo;Feminino;9197.8;679.46
7370598299; KLEBER PEREIRA LIRA;QUIMICO;E;Pedagógico;2;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/07/2004;;SP;1;Ativo;Masculino;12097.35;2153.92
7592331099; LUIS PADOVAN ALEIXO;NUTRICIONISTA;E;Saúde;3;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/05/2010;;PE;1;Ativo;Masc.;9929.23;1413.85
8242199399; MARQUES JALOTO REGO;AUDITOR;E;Administrativo;3;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/04/2012;;RJ;1;Ativo;Masc.;7668.81;574.38
8570674099; MASCARENHAS ALECRIM;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;26/08/2015;;BA;1;Ativo;Masculino;6597.48;574.38
8491004599; PEREIRA DE OLIVEIRA;ECONOMISTA;E;Administrativo;3;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/08/2013;;SP;1;Ativo;Masculino;8630.04;674.52
8381163499; REDONDO DE CARVALHO;PSICOLOGO;E;Saúde;3;0;Sem informação;26258;Centro Tecnológica Federal do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/02/2009;12/09/2019;PR;2;Desligado;Masculino;5809.05;0
7652544999; RODRIGUES FLAESCHEN;PSICOLOGO;E;Saúde;1;0;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/01/2018;;RN;1;Ativo;Feminino;7405.44;569.43
7601024099; SANTANNA DOS SANTOS;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/07/2017;;RN;1;Ativo;Feminino;6333.6;685.11
7591040299; TADEU GOMES MOREIRA;TEC EM SEGURANCA DO TRABALHO;D;Serviços;1;0;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/10/2009;;ES;1;Ativo;Masculino;5452.89;458
8321767599; TAGLIARI LAZZARETTI;PSICOLOGO;E;Saúde;2;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/02/2016;;RS;1;Ativo;Masc.;7694.25;458
8111914499; VIRGILIO CASALECCHI;PSICOLOGO;E;Saúde;2;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/12/2004;;RJ;1;Ativo;Feminino;13264.13;458
7251688699; RAMOS DE LIMA FILHO;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/05/2017;;PE;1;Ativo;Masc.;8852.56;986.35
7300786999; RODRIGUES CELESTINO;PSICOLOGO;E;Saúde;1;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/10/2018;;PA;1;Ativo;Masculino;6602.43;458
8572611299; MARY MONTEIRO MAYER;QUIMICO;E;Pedagógico;3;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/02/2010;11/10/2019;RJ;2;Desligado;Masc.;10834.1;0
8021550699; ARCELA COSTA FREIRE;PSICOLOGO;E;Saúde;3;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/01/2009;;SC;1;Ativo;Feminino;9679.66;1210.73
7751077499; CARNEIRO DE HOLANDA;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;08/06/2016;;PE;1;Ativo;Feminino;8306.11;1413.85
7821642899; GOYATA NEVES BARATA;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/09/2014;;ES;1;Ativo;Masculino;8797.91;563.79
8052012099; LUCIA BAGGIO MONTES;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26260;Centro Estudantil de Alfenas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;26/01/2011;;MG;1;Ativo;Feminino;10323.4;1107.67
7832120999; MIDORI ADATI KUBOTA;PSICOLOGO;E;Saúde;2;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;30 HORAS SEMANAIS;02/10/2009;;RS;1;Ativo;Feminino;8044.52;792.32
7310625999; MOURA MIRANDA GOMES;PSICOLOGO;E;Saúde;2;0;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/09/2017;17/02/2019;MG;2;Desligado;Masc.;11256.8;307.69
8611821599; STRADIOTTI VANZETTO;PSICOLOGO;E;Saúde;1;0;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/08/2014;;SC;1;Ativo;Feminino;7103.91;458
8081970799; CALDEIRA DOS SANTOS;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/01/2019;;SP;1;Ativo;Masculino;7897.96;458
7430577499; ALEKSANDER DOS REIS;ENGENHEIRO DE SEG DO TRABALHO;E;Engenharia;3;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;11/04/1994;;CE;1;Ativo;Feminino;12081.13;458
7942121899; DE ANDRADE FERREIRA;PEDAGOGO;E;Pedagógico;3;0;Sem informação;26261;Centro Estudantil de Itajubá;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/01/2009;;MG;1;Ativo;Feminino;7967.9;577.28
8612501999; JASPER ROCHA MENDES;PSICOLOGO;E;Saúde;2;0;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/12/1994;;MG;1;Ativo;Feminino;12524.38;458
8950001399; RONNEY VIANNA MOTTA;ECONOMISTA;E;Administrativo;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/09/2020;;PB;1;Ativo;Feminino;4180.66;580.02
7541740299; FLORENTINO DA SILVA;TEC EM SEGURANCA DO TRABALHO;D;Serviços;2;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/06/2015;;PE;1;Ativo;Feminino;4785.53;652.55
8501364899; COELHO VASCONCELLOS;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/10/2018;;RJ;1;Ativo;Feminino;7311.25;884.22
7842261299; DE BRITTO CAMERIERI;RELACOES PUBLICAS;E;Serviços;2;0;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;27/05/2010;27/03/2018;RJ;4;Desligado;Feminino;6270.33;525.31
7732129399; CARVALHO DOS SANTOS;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/01/2020;;BA;1;Ativo;Feminino;8966.61;568.73
7712176999; DA SILVA LOPES NETO;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/07/2019;19/07/2021;RJ;5;Desligado;Feminino;11307.93;0
8451720499; MAGNUM BARBOSA NETO;PSICOLOGO;E;Saúde;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/06/2021;;CE;1;Ativo;Feminino;5434.85;692.14
7880596299; PEDRO DIAS PINHEIRO;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;24/01/2018;14/09/2021;RJ;4;Desligado;Feminino;3123.14;817.29
8421176799; ALVES CANEJO BASTOS;PSICOLOGO;E;Saúde;1;0;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/08/2014;;RN;1;Ativo;Feminino;8306.11;458
7931369499; VIEIRA ARAUJO ALVES;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/11/2006;;PE;1;Ativo;Feminino;10057.17;1215.92
7510545899; XIBLE PIOL FIGUEIRO;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/09/2017;;GO;1;Ativo;Feminino;7892.64;1256.17
7321747499; JANUARIO JUSTINIANO;PSICOLOGO;E;Saúde;2;0;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/07/2018;;AL;1;Ativo;Feminino;5867.05;458
7361030599; NASCIMENTO DA SILVA;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/01/2018;;PB;1;Ativo;Feminino;8526;1722.47
7211828599; FERREIRA CAVALCANTE;RELACOES PUBLICAS;E;Serviços;2;0;Sem informação;26273;Centro Estudantil do Rio Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/02/2017;;RS;1;Ativo;Feminino;8205.97;1097.08
7311026499; JOSE AZEREDO GALAXE;PSICOLOGO;E;Saúde;1;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;14/11/2003;15/12/2018;SP;2;Desligado;Feminino;7096.94;1288.22
8091661999; DO NASCIMENTO SILVA;PSICOLOGO;E;Saúde;3;0;Sem informação;26447;Centro Estudantil do Oeste da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/06/2013;;BA;1;Ativo;Feminino;7103.91;779
8202470799; JOSE FERREIRA FILHO;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/09/2013;19/06/2018;GO;2;Desligado;Feminino;13415.99;0
7411498399; PELEGRINO DE MATTOS;GEOGRAFO;E;Pedagógico;1;0;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;27/05/2015;;MG;1;Ativo;Feminino;8858.51;568.73
7860962099; AUGUSTA DE OLIVEIRA;ECONOMISTA;E;Administrativo;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/12/2019;;PB;1;Ativo;Feminino;7897.96;458
7911616299; CELIA ASSUNCAO BAIA;NUTRICIONISTA;E;Saúde;3;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/01/1997;;SC;1;Ativo;Feminino;14248.47;458
7400571899; COELHO VIEIRA SELVA;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/07/2014;;PI;1;Ativo;Feminino;9197.8;1413.85
7301284799; FLAVIA LEAO PEREIRA;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/05/2015;;CE;1;Ativo;Feminino;7103.91;458
8131878299; KATIA DE SOUSA BRAZ;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/02/2019;;SC;1;Ativo;Feminino;5867.05;676.63
8351745199; KELLY DE SERPA DIAS;PSICOLOGO;E;Saúde;1;0;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;25/02/2015;;ES;1;Ativo;Feminino;9204;458
7940953299; LIVIA XAVIER FRANCA;QUIMICO;E;Pedagógico;2;0;Sem informação;26254;Centro Estudantil do Triângulo Mineiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/05/2012;;MG;1;Ativo;Feminino;9556.51;568.73
8432166999; LUCIA ALVARES ALVES;PSICOLOGO;E;Saúde;2;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/01/1989;;PA;1;Ativo;Feminino;12267.42;458
7962205399; LUCIA CUNHA QUADROS;PSICOLOGO;E;Saúde;2;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/07/2017;;GO;1;Ativo;Feminino;4872;779
7261459499; LUCIA FONSECA SOUZA;NUTRICIONISTA;E;Saúde;3;0;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/05/2004;;PI;1;Ativo;Feminino;9999.79;458
8401029699; LUCIA PEREIRA LEITE;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26230;Centro Estudantil do Vale do São Francisco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/10/2010;;PE;1;Ativo;Feminino;10449.39;458
7312419099; LUZIA SALOMAO ROCHA;NUTRICIONISTA;E;Saúde;1;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/09/1994;19/10/2019;PE;2;Desligado;Feminino;9977.5;238.56
8422061899; MARIA ALKMIM FRANTZ;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/08/2002;;CE;1;Ativo;Feminino;15190.1;458
8181031699; MARIA DEL PINO ROXO;PSICOLOGO;E;Saúde;3;0;Sem informação;26273;Centro Estudantil do Rio Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/06/2008;;RS;1;Ativo;Feminino;9679.66;676.98
7221706699; MARIA GOMES LACERDA;PSICOLOGO;E;Saúde;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/10/2020;;PB;1;Ativo;Feminino;6354.6;569.43
7880622899; MARIA MOREIRA PIRES;PSICOLOGO;E;Saúde;2;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/08/2017;;RS;1;Ativo;Feminino;6095.86;458
7861823599; MARIA NUNES BOTELHO;PSICOLOGO;E;Saúde;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/12/2009;;BA;1;Ativo;Feminino;9935.9;1012.8
7271718999; MARIA SILVA SALGADO;NUTRICIONISTA;E;Saúde;2;0;Sem informação;26252;Centro Estudantil de Campina Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/06/2017;;PB;1;Ativo;Feminino;7405.44;458
7911604799; NERI DA PAZ JUSTINO;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26276;Centro Estudantil de Mato Grosso;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;11/12/2013;04/07/2019;MT;3;Desligado;Feminino;4488.6;0
8370866999; PAULA ALMEIDA PORTO;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;15/07/2014;;RS;1;Ativo;Feminino;6837.25;588.71
8231678699; PAULA BOTELHO ALVIM;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;10/07/2015;;PA;1;Ativo;Feminino;6837.25;458
7960949199; PAULA DE LIMA VEECK;PSICOLOGO;E;Saúde;2;0;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;10/01/2014;;PI;1;Ativo;Feminino;8306.11;991.29
7250661399; PAULA MARQUES GOMES;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/11/2016;;PB;1;Ativo;Feminino;7405.44;1239.02
7252041299; PAULA MATOS BAZILIO;PSICOLOGO;E;Saúde;3;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/06/1994;;RJ;1;Ativo;Feminino;14536.02;579.14
7990810699; PAULA PEREIRA ALVES;PSICOLOGO;E;Saúde;1;0;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;17/11/2015;;AL;1;Ativo;Feminino;6580.61;458
8480579599; PAULA SILVA ALMEIDA;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/11/2017;;PA;1;Ativo;Feminino;6333.6;458
7811061599; PAULLA BRAGA MATTOS;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/07/2014;;PA;1;Ativo;Feminino;6837.25;458
7951893599; RAIMUNDA DOS SANTOS;PSICOLOGO;E;Saúde;2;0;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/03/2014;;MG;1;Ativo;Feminino;8306.11;991.29
7571777999; REGINA DAHLEM ZIECH;QUIMICO;E;Pedagógico;1;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/12/2009;;RJ;1;Ativo;Feminino;11951.86;661.09
7530596899; ROSA ALMEIDA VIEIRA;PSICOLOGO;E;Saúde;1;0;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/09/2017;;PA;1;Ativo;Feminino;6095.86;458
8032723099; DE OLIVEIRA QUINTAO;ECONOMISTA;E;Administrativo;3;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/03/2010;;PB;1;Ativo;Feminino;9316.32;458
8462640099; ROCHA SANTOS FREIRE;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/12/2009;02/06/2019;SP;5;Desligado;Feminino;5537.09;292.16
7392760099; AGUIAR DE ALCANTARA;PSICOLOGO;E;Saúde;2;0;Sem informação;26264;Centro Estudantil Rural do Semi-Árido;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/03/2018;;RJ;1;Ativo;Feminino;7405.44;574.38
8600927899; LADISLAU DE FREITAS;QUIMICO;E;Pedagógico;2;0;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/11/2012;;AL;1;Ativo;Feminino;7380.95;580.02
7702121799; DA CONCEICAO BORGES;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;15/08/2018;;PE;1;Ativo;Feminino;6859.94;779
